system_time,gps_time,latitude,longtide,altitude,sog,cog,accuracy
1521977822719,1521977823000,31.16406824,34.53273209,186.0,3.2799999713897705,313.5,20.0
1521977823702,1521977824000,31.16407498,34.5327106,186.0,2.549999952316284,319.6000061035156,21.0
1521977824698,1521977825000,31.16408014,34.53269365,186.0,2.430000066757202,320.8999938964844,22.0
1521977825712,1521977826000,31.164077,34.53267897,186.0,2.1700000762939453,320.20001220703125,23.0
1521977826704,1521977827000,31.16408164,34.53266105,186.0,2.549999952316284,319.29998779296875,21.0
1521977827728,1521977828000,31.16408926,34.53264143,186.0,2.5299999713897705,316.29998779296875,20.0
1521977828711,1521977829000,31.16409827,34.53261937,186.0,2.609999895095825,304.8999938964844,20.0
1521977829723,1521977830000,31.16412164,34.53258591,190.0,3.9100000858306885,296.70001220703125,18.0
1521977830703,1521977831000,31.16414405,34.53254029,191.0,4.260000228881836,285.20001220703125,14.0
1521977831703,1521977832000,31.16416332,34.53249283,191.0,4.170000076293945,274.79998779296875,11.0
1521977832718,1521977833000,31.16417505,34.53244646,193.0,4.380000114440918,264.5,9.0
1521977833720,1521977834000,31.16417133,34.53239822,194.0,4.360000133514404,252.3000030517578,9.0
1521977834717,1521977835000,31.16419504,34.53230565,194.0,5.090000152587891,244.60000610351562,8.0
1521977835704,1521977836000,31.16420279,34.53225466,195.0,4.349999904632568,234.1999969482422,8.0
1521977836712,1521977837000,31.16417473,34.53222055,195.0,4.039999961853027,225.3000030517578,8.0
1521977837726,1521977838000,31.16416375,34.53217167,195.0,4.150000095367432,215.0,7.0
1521977838715,1521977839000,31.16414359,34.53214205,195.0,3.609999895095825,205.89999389648438,8.0
1521977839704,1521977840000,31.16413011,34.53212231,194.0,3.1500000953674316,191.8000030517578,9.0
1521977840713,1521977841000,31.16408268,34.53210212,195.0,3.6500000953674316,181.8000030517578,9.0
1521977841729,1521977842000,31.16403628,34.53209692,196.0,3.5199999809265137,168.39999389648438,9.0
1521977842703,1521977843000,31.16399944,34.53209921,197.0,3.2100000381469727,158.3000030517578,8.0
1521977843701,1521977844000,31.1639531,34.5321066,197.0,3.0999999046325684,145.3000030517578,8.0
1521977844707,1521977845000,31.16390155,34.53211002,198.0,3.240000009536743,139.3000030517578,7.0
1521977845719,1521977846000,31.16388308,34.53212616,200.0,2.9100000858306885,132.0,7.0
1521977846725,1521977847000,31.16386001,34.53214381,201.0,2.490000009536743,124.80000305175781,6.0
1521977847721,1521977848000,31.16384356,34.53216456,201.0,2.559999942779541,112.80000305175781,7.0
1521977848699,1521977849000,31.16383412,34.53218474,201.0,2.1700000762939453,105.69999694824219,7.0
1521977849705,1521977850000,31.16382266,34.53221511,201.0,3.3299999237060547,95.9000015258789,7.0
1521977850710,1521977851000,31.16381403,34.5322498,201.0,3.25,89.9000015258789,8.0
1521977851720,1521977852000,31.16380907,34.53228079,201.0,2.9100000858306885,83.0,9.0
1521977852704,1521977853000,31.16380549,34.53230906,201.0,2.680000066757202,76.5999984741211,11.0
1521977853703,1521977854000,31.1638041,34.53233401,201.0,2.4700000286102295,65.69999694824219,12.0
1521977854695,1521977855000,31.16380549,34.53235575,201.0,2.2300000190734863,54.5,13.0
1521977855696,1521977856000,31.1638084,34.5323716,201.0,1.899999976158142,45.20000076293945,15.0
1521977856712,1521977857000,31.16381452,34.53238938,201.0,2.069999933242798,37.599998474121094,15.0
1521977857708,1521977858000,31.1638283,34.53241424,201.0,2.4600000381469727,36.900001525878906,15.0
1521977858740,1521977859000,31.16385095,34.53244576,199.0,3.130000114440918,42.400001525878906,16.0
1521977859713,1521977860000,31.16387437,34.53249012,200.0,3.3299999237060547,51.29999923706055,16.0
1521977860702,1521977861000,31.16389542,34.53254606,199.0,3.6600000858306885,63.599998474121094,16.0
1521977861727,1521977862000,31.163912,34.5326059,201.0,3.7899999618530273,71.30000305175781,17.0
1521977862721,1521977863000,31.16392346,34.53265669,202.0,3.1500000953674316,76.0999984741211,17.0
1521977865092,1521977865000,31.16393919,34.53278438,200.0,4.519999980926514,81.5999984741211,14.0
1521977865716,1521977866000,31.16395008,34.53285005,200.0,4.329999923706055,82.0,14.0
1521977866713,1521977867000,31.16396012,34.5329101,200.0,4.03000020980835,81.5999984741211,13.0
1521977867715,1521977868000,31.16396862,34.53296702,200.0,4.159999847412109,82.0,13.0
1521977868845,1521977869000,31.16397733,34.53302156,200.0,4.070000171661377,82.0999984741211,13.0
1521977868757,1521977870000,31.16398575,34.53307686,200.0,4.53000020980835,82.19999694824219,13.0
1521977869695,1521977871000,31.16399655,34.53313487,200.0,4.710000038146973,81.5999984741211,13.0
1521977870728,1521977872000,31.16399326,34.53322454,201.0,5.210000038146973,82.5,13.0
1521977871714,1521977873000,31.16398624,34.53331507,201.0,5.670000076293945,83.5999984741211,13.0
1521977872706,1521977874000,31.16399846,34.53337742,201.0,5.980000019073486,84.0,13.0
1521977873703,1521977875000,31.16398855,34.53344618,201.0,5.980000019073486,89.19999694824219,12.0
1521977874717,1521977876000,31.16398167,34.53351502,201.0,5.78000020980835,94.5,12.0
1521977875702,1521977877000,31.1639917,34.53357629,201.0,5.710000038146973,100.0,12.0
1521977876695,1521977878000,31.16397416,34.53363686,200.0,5.869999885559082,104.69999694824219,11.0
1521977877700,1521977879000,31.16397686,34.53369902,200.0,5.829999923706055,106.69999694824219,11.0
1521977878701,1521977880000,31.16395725,34.53378845,200.0,6.869999885559082,107.69999694824219,11.0
1521977879924,1521977881000,31.16393872,34.53385518,199.0,6.710000038146973,103.5,11.0
1521977880705,1521977882000,31.16395035,34.5339147,199.0,6.380000114440918,92.0,12.0
1521977881701,1521977883000,31.16394475,34.53397553,199.0,6.159999847412109,82.0,12.0
1521977882706,1521977884000,31.16392999,34.53400297,198.0,5.179999828338623,68.5999984741211,13.0
1521977883705,1521977885000,31.16393638,34.5340973,198.0,5.300000190734863,61.70000076293945,13.0
1521977884697,1521977886000,31.16395168,34.53413459,198.0,4.809999942779541,59.29999923706055,14.0
1521977885708,1521977887000,31.16395292,34.53422869,198.0,5.320000171661377,57.5,14.0
1521977886700,1521977888000,31.16396568,34.53426616,198.0,4.53000020980835,49.400001525878906,14.0
1521977887708,1521977889000,31.16399776,34.53429998,198.0,4.309999942779541,44.20000076293945,15.0
1521977888708,1521977890000,31.16398277,34.53429436,197.0,1.9800000190734863,353.79998779296875,14.0
1521977889701,1521977891000,31.16396996,34.53429421,197.0,1.2799999713897705,22.5,13.0
1521977890699,1521977892000,31.1639884,34.5343048,197.0,1.059999942779541,22.799999237060547,13.0
1521977891702,1521977893000,31.16397857,34.53429806,197.0,0.6100000143051147,23.200000762939453,13.0
