GPS time,SatPRN,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
1713027150418,2,0.000,0.000,-26559000.000,11.000,43.3,-470.111
1713027150418,3,0.000,0.000,-26559000.000,31.000,33.8,-462.556
1713027150418,8,0.000,0.000,-26559000.000,17.000,38.0,210.917
1713027150418,10,0.000,0.000,-26559000.000,40.000,31.4,394.869
1713027150418,21,238669.301,294732.041,26556292.117,8.000,46.2,-308.669
1713027150418,27,85312.524,369529.139,26556292.117,46.000,30.3,573.450
1713027150418,32,33053.752,377806.115,26556292.117,12.000,42.0,277.696
1713027150418,5,0.000,0.000,-26559000.000,19.000,36.1,338.476
1713027150418,19,258647.382,277365.360,26556292.117,40.000,30.5,581.793
1713027150418,21,238669.301,294732.041,26556292.117,8.000,45.7,-713.676
1713027150418,60,7016873.363,7524675.437,24485163.442,19.000,36.7,1.335
1713027150418,43,1786613.200,10132386.960,24485163.442,10.000,44.1,-294.801
1713027150418,42,1431909.638,10188566.485,24485163.442,13.000,41.0,-38.247
1713027150418,34,13235.609,379018.245,26556292.117,19.000,37.2,245.071
1713027150418,33,13235.609,379018.245,26556292.117,21.000,35.3,-470.418
1713027150418,21,238669.301,294732.041,26556292.117,53.000,28.9,425.022
1713027150418,16,0.000,0.000,-26559000.000,61.000,27.7,-173.008
1713027150418,14,0.000,0.000,-26559000.000,27.000,34.2,-298.295
1713027150418,13,0.000,0.000,-26559000.000,80.000,25.9,13.164
1713027150418,12,0.000,0.000,-26559000.000,17.000,37.6,487.875
1713027150418,11,0.000,0.000,-26559000.000,19.000,36.3,-70.440
1713027150418,9,0.000,0.000,-26559000.000,16.000,39.2,-262.886
1713027150418,6,0.000,0.000,-26559000.000,19.000,36.5,-231.042
1713027150418,2,0.000,0.000,-26559000.000,53.000,28.9,3.370
1713027150418,10,0.000,0.000,-26559000.000,17.000,38.1,-384.770
1713027150418,11,0.000,0.000,-26559000.000,46.000,29.7,-439.631
1713027150418,12,0.000,0.000,-26559000.000,24.000,34.8,-251.385
1713027150418,19,258647.382,277365.360,26556292.117,27.000,33.3,-77.763
1713027150418,24,135910.784,354059.698,26556292.117,46.000,29.8,367.035
1713027150418,33,13235.609,379018.245,26556292.117,16.000,38.6,156.878
1713027150418,3,0.000,0.000,-26559000.000,8.000,32.1,-462.597
1713027150418,8,0.000,0.000,-26559000.000,9.000,31.2,213.868
1713027150418,28,78850.358,370961.767,26556292.117,23.000,23.5,-469.215
1713027150418,32,33053.752,377806.115,26556292.117,20.000,24.3,282.209
1713027150418,10,0.000,0.000,-26559000.000,8.000,33.7,-383.198
1713027150418,11,0.000,0.000,-26559000.000,14.000,27.9,-439.604
1713027150418,12,0.000,0.000,-26559000.000,10.000,30.6,-249.690
1713027150418,24,135910.784,354059.698,26556292.117,16.000,27.1,366.850
1713027150418,33,13235.609,379018.245,26556292.117,12.000,28.5,163.345
1713027150418,34,13235.609,379018.245,26556292.117,16.000,26.0,248.126
1713027150418,42,1431909.638,10188566.485,24485163.442,8.000,32.3,-34.795
1713027150418,43,1786613.200,10132386.960,24485163.442,8.000,32.6,-292.492
1713027150418,21,238669.301,294732.041,26556292.117,11.000,31.0,428.364
1713027150418,33,13235.609,379018.245,26556292.117,12.000,30.8,-470.444
1713027150418,34,13235.609,379018.245,26556292.117,6.000,37.2,246.105
1713027150418,42,1431909.638,10188566.485,24485163.442,5.000,40.1,-37.502
1713027150418,43,1786613.200,10132386.960,24485163.442,2.000,46.1,-294.042
1713027151418,2,0.000,0.000,-26559000.000,9.000,45.8,-470.121
1713027151418,3,0.000,0.000,-26559000.000,46.000,30.5,-464.069
1713027151418,8,0.000,0.000,-26559000.000,21.000,36.6,208.961
1713027151418,10,0.000,0.000,-26559000.000,27.000,34.4,393.166
1713027151418,21,238669.301,294732.041,26556292.117,10.000,44.7,-310.235
1713027151418,27,85312.524,369529.139,26556292.117,31.000,33.0,573.402
1713027151418,32,33053.752,377806.115,26556292.117,16.000,39.1,277.772
1713027151418,5,0.000,0.000,-26559000.000,24.000,34.7,332.066
1713027151418,20,253767.296,281837.135,26556292.117,80.000,25.6,-167.454
1713027151418,19,258647.382,277365.360,26556292.117,53.000,28.8,578.447
1713027151418,21,238669.301,294732.041,26556292.117,7.000,46.0,-715.094
1713027151418,60,7016873.363,7524675.437,24485163.442,14.000,39.7,5.281
1713027151418,43,1786613.200,10132386.960,24485163.442,9.000,44.5,-296.289
1713027151418,42,1431909.638,10188566.485,24485163.442,11.000,42.4,-39.802
1713027151418,39,0.000,0.000,-26559000.000,53.000,29.0,-117.519
1713027151418,34,13235.609,379018.245,26556292.117,9.000,44.4,244.053
1713027151418,33,13235.609,379018.245,26556292.117,31.000,32.9,-475.835
1713027151418,21,238669.301,294732.041,26556292.117,35.000,31.5,421.959
1713027151418,16,0.000,0.000,-26559000.000,31.000,32.5,-174.180
1713027151418,14,0.000,0.000,-26559000.000,46.000,29.9,-299.831
1713027151418,13,0.000,0.000,-26559000.000,53.000,28.6,13.808
1713027151418,12,0.000,0.000,-26559000.000,12.000,41.7,482.864
1713027151418,11,0.000,0.000,-26559000.000,16.000,39.1,-66.401
1713027151418,9,0.000,0.000,-26559000.000,21.000,35.4,-266.407
1713027151418,6,0.000,0.000,-26559000.000,21.000,35.6,-231.231
1713027151418,5,0.000,0.000,-26559000.000,21.000,35.6,-5.588
1713027151418,4,0.000,0.000,-26559000.000,80.000,26.1,-537.446
1713027151418,10,0.000,0.000,-26559000.000,13.000,40.9,-390.939
1713027151418,11,0.000,0.000,-26559000.000,46.000,29.3,-443.460
1713027151418,12,0.000,0.000,-26559000.000,24.000,34.4,-254.488
1713027151418,19,258647.382,277365.360,26556292.117,35.000,31.6,-82.378
1713027151418,33,13235.609,379018.245,26556292.117,13.000,40.8,155.965
1713027151418,3,0.000,0.000,-26559000.000,18.000,25.9,-468.935
1713027151418,10,0.000,0.000,-26559000.000,27.000,22.1,395.544
1713027151418,28,78850.358,370961.767,26556292.117,10.000,30.5,-475.403
1713027151418,32,33053.752,377806.115,26556292.117,18.000,25.8,276.412
1713027151418,10,0.000,0.000,-26559000.000,7.000,34.8,-390.587
1713027151418,12,0.000,0.000,-26559000.000,16.000,26.9,-256.497
1713027151418,33,13235.609,379018.245,26556292.117,9.000,31.8,156.069
1713027151418,33,13235.609,379018.245,26556292.117,20.000,23.5,-475.738
1713027151418,34,13235.609,379018.245,26556292.117,12.000,28.4,247.769
1713027151418,42,1431909.638,10188566.485,24485163.442,12.000,27.6,-35.408
1713027151418,21,238669.301,294732.041,26556292.117,12.000,30.3,420.520
1713027151418,33,13235.609,379018.245,26556292.117,9.000,33.0,-476.716
1713027151418,34,13235.609,379018.245,26556292.117,4.000,41.0,244.232
1713027151418,42,1431909.638,10188566.485,24485163.442,5.000,40.4,-42.778
1713027151418,43,1786613.200,10132386.960,24485163.442,5.000,40.9,-300.017
1713027151418,44,4670969.948,9167294.692,24485163.442,34.000,21.5,602.936
1713027152418,2,0.000,0.000,-26559000.000,10.000,44.4,-459.373
1713027152418,3,0.000,0.000,-26559000.000,35.000,32.1,-458.037
1713027152418,8,0.000,0.000,-26559000.000,19.000,37.5,217.524
1713027152418,10,0.000,0.000,-26559000.000,31.000,33.4,399.550
1713027152418,21,253767.296,281837.135,26556292.117,14.000,40.3,-301.038
1713027152418,27,91748.703,367983.949,26556292.117,19.000,37.5,581.832
1713027152418,28,85312.524,369529.139,26556292.117,17.000,38.7,-465.873
1713027152418,32,39642.344,377171.706,26556292.117,17.000,38.8,286.861
1713027152418,5,0.000,0.000,-26559000.000,24.000,34.3,344.416
1713027152418,20,258647.382,277365.360,26556292.117,53.000,28.4,-157.430
1713027152418,19,263448.682,272809.096,26556292.117,31.000,32.0,588.205
1713027152418,21,253767.296,281837.135,26556292.117,12.000,41.7,-705.905
1713027152418,4,0.000,0.000,-26559000.000,80.000,25.7,732.042
1713027152418,60,7016873.363,7524675.437,24485163.442,14.000,39.4,14.297
1713027152418,43,1431909.638,10188566.485,24485163.442,14.000,39.7,-287.139
1713027152418,42,538468.710,10274595.061,24485163.442,11.000,42.7,-30.716
1713027152418,39,0.000,0.000,-26559000.000,21.000,35.7,-108.243
1713027152418,34,13235.609,379018.245,26556292.117,11.000,42.5,252.562
1713027152418,33,33053.752,377806.115,26556292.117,31.000,33.0,-465.158
1713027152418,21,253767.296,281837.135,26556292.117,27.000,33.3,432.550
1713027152418,16,0.000,0.000,-26559000.000,27.000,33.3,-169.379
1713027152418,14,0.000,0.000,-26559000.000,31.000,32.6,-294.032
1713027152418,12,0.000,0.000,-26559000.000,16.000,39.1,492.337
1713027152418,11,0.000,0.000,-26559000.000,17.000,37.5,-59.753
1713027152418,9,0.000,0.000,-26559000.000,16.000,38.6,-258.889
1713027152418,6,0.000,0.000,-26559000.000,31.000,32.5,-226.779
1713027152418,4,0.000,0.000,-26559000.000,70.000,26.5,-526.485
1713027152418,10,0.000,0.000,-26559000.000,14.000,39.9,-377.484
1713027152418,11,0.000,0.000,-26559000.000,24.000,35.2,-432.953
1713027152418,12,0.000,0.000,-26559000.000,40.000,30.9,-244.042
1713027152418,19,263448.682,272809.096,26556292.117,24.000,34.9,-70.528
1713027152418,33,33053.752,377806.115,26556292.117,8.000,45.3,168.199
1713027152418,27,91748.703,367983.949,26556292.117,18.000,25.2,582.894
1713027152418,28,85312.524,369529.139,26556292.117,11.000,29.8,-466.361
1713027152418,4,0.000,0.000,-26559000.000,27.000,22.3,-525.048
1713027152418,10,0.000,0.000,-26559000.000,6.000,36.4,-377.082
1713027152418,11,0.000,0.000,-26559000.000,16.000,26.9,-433.921
1713027152418,12,0.000,0.000,-26559000.000,12.000,29.2,-243.870
1713027152418,19,263448.682,272809.096,26556292.117,20.000,24.7,-70.842
1713027152418,33,33053.752,377806.115,26556292.117,11.000,30.0,168.818
1713027152418,34,13235.609,379018.245,26556292.117,6.000,35.0,252.840
1713027152418,42,538468.710,10274595.061,24485163.442,10.000,30.4,-30.720
1713027152418,43,1431909.638,10188566.485,24485163.442,18.000,24.8,-288.631
1713027152418,21,253767.296,281837.135,26556292.117,10.000,32.6,432.257
1713027152418,33,33053.752,377806.115,26556292.117,10.000,32.9,-464.526
1713027152418,34,13235.609,379018.245,26556292.117,4.000,41.9,252.768
1713027152418,39,0.000,0.000,-26559000.000,11.000,31.5,-107.744
1713027152418,42,538468.710,10274595.061,24485163.442,3.000,43.2,-30.482
1713027152418,43,1431909.638,10188566.485,24485163.442,5.000,40.6,-286.687
1713027153418,2,0.000,0.000,-26559000.000,17.000,38.0,-464.726
1713027153418,3,0.000,0.000,-26559000.000,35.000,32.1,-462.709
1713027153418,8,0.000,0.000,-26559000.000,27.000,34.4,213.129
1713027153418,10,0.000,0.000,-26559000.000,27.000,34.9,393.994
1713027153418,21,253767.296,281837.135,26556292.117,17.000,38.8,-306.545
1713027153418,27,91748.703,367983.949,26556292.117,13.000,41.1,577.446
1713027153418,28,85312.524,369529.139,26556292.117,19.000,37.5,-470.501
1713027153418,32,39642.344,377171.706,26556292.117,14.000,40.7,282.295
1713027153418,5,0.000,0.000,-26559000.000,21.000,35.1,339.440
1713027153418,20,258647.382,277365.360,26556292.117,40.000,30.0,-161.264
1713027153418,19,263448.682,272809.096,26556292.117,31.000,32.7,583.541
1713027153418,21,253767.296,281837.135,26556292.117,21.000,35.0,-711.522
1713027153418,4,0.000,0.000,-26559000.000,53.000,28.9,726.579
1713027153418,43,1431909.638,10188566.485,24485163.442,13.000,40.3,-292.443
1713027153418,42,538468.710,10274595.061,24485163.442,12.000,41.5,-35.693
1713027153418,39,0.000,0.000,-26559000.000,27.000,33.7,-114.254
1713027153418,34,13235.609,379018.245,26556292.117,11.000,42.9,247.556
1713027153418,33,33053.752,377806.115,26556292.117,31.000,32.5,-471.687
1713027153418,21,253767.296,281837.135,26556292.117,16.000,38.5,426.443
1713027153418,16,0.000,0.000,-26559000.000,40.000,30.9,-173.104
1713027153418,14,0.000,0.000,-26559000.000,40.000,31.0,-299.668
1713027153418,13,0.000,0.000,-26559000.000,61.000,27.8,12.799
1713027153418,12,0.000,0.000,-26559000.000,19.000,36.5,487.654
1713027153418,11,0.000,0.000,-26559000.000,16.000,38.3,-64.929
1713027153418,9,0.000,0.000,-26559000.000,24.000,34.5,-263.891
1713027153418,6,0.000,0.000,-26559000.000,17.000,37.8,-232.627
1713027153418,5,0.000,0.000,-26559000.000,21.000,35.3,-0.682
1713027153418,2,0.000,0.000,-26559000.000,24.000,34.4,-2.612
1713027153418,4,0.000,0.000,-26559000.000,40.000,30.5,-530.327
1713027153418,10,0.000,0.000,-26559000.000,27.000,34.1,-382.797
1713027153418,11,0.000,0.000,-26559000.000,40.000,31.1,-438.322
1713027153418,12,0.000,0.000,-26559000.000,53.000,28.4,-251.869
1713027153418,19,263448.682,272809.096,26556292.117,24.000,34.6,-76.027
1713027153418,24,206553.958,318065.203,26556292.117,122.000,22.3,367.866
1713027153418,33,33053.752,377806.115,26556292.117,9.000,45.1,163.026
1713027153418,3,0.000,0.000,-26559000.000,20.000,24.3,-462.041
1713027153418,8,0.000,0.000,-26559000.000,23.000,23.3,215.151
1713027153418,10,0.000,0.000,-26559000.000,23.000,23.5,394.257
1713027153418,27,91748.703,367983.949,26556292.117,9.000,31.1,575.248
1713027153418,28,85312.524,369529.139,26556292.117,8.000,33.4,-470.344
1713027153418,32,39642.344,377171.706,26556292.117,11.000,29.1,283.853
1713027153418,10,0.000,0.000,-26559000.000,9.000,32.0,-382.917
1713027153418,11,0.000,0.000,-26559000.000,9.000,31.9,-438.718
1713027153418,12,0.000,0.000,-26559000.000,18.000,26.1,-249.311
1713027153418,19,263448.682,272809.096,26556292.117,10.000,30.8,-76.678
1713027153418,33,33053.752,377806.115,26556292.117,11.000,29.8,163.052
1713027153418,33,33053.752,377806.115,26556292.117,18.000,24.8,-470.744
1713027153418,34,13235.609,379018.245,26556292.117,7.000,34.4,247.897
1713027153418,42,538468.710,10274595.061,24485163.442,7.000,34.0,-35.646
1713027153418,43,1431909.638,10188566.485,24485163.442,11.000,28.8,-291.773
1713027153418,21,253767.296,281837.135,26556292.117,7.000,36.8,427.867
1713027153418,33,33053.752,377806.115,26556292.117,9.000,33.3,-470.644
1713027153418,34,13235.609,379018.245,26556292.117,3.000,43.2,247.479
1713027153418,39,0.000,0.000,-26559000.000,9.000,33.3,-114.214
1713027153418,42,538468.710,10274595.061,24485163.442,4.000,42.5,-35.507
1713027153418,43,1431909.638,10188566.485,24485163.442,4.000,41.3,-291.734
1713027154418,2,0.000,0.000,-26559000.000,19.000,37.0,-466.524
1713027154418,3,0.000,0.000,-26559000.000,35.000,32.5,-464.535
1713027154418,8,0.000,0.000,-26559000.000,24.000,35.9,211.316
1713027154418,10,0.000,0.000,-26559000.000,21.000,36.1,392.307
1713027154418,21,253767.296,281837.135,26556292.117,24.000,35.0,-309.126
1713027154418,27,91748.703,367983.949,26556292.117,17.000,38.9,575.775
1713027154418,28,85312.524,369529.139,26556292.117,13.000,41.5,-472.241
1713027154418,32,39642.344,377171.706,26556292.117,14.000,40.4,280.709
1713027154418,5,0.000,0.000,-26559000.000,21.000,35.9,337.660
1713027154418,19,263448.682,272809.096,26556292.117,40.000,30.7,581.971
1713027154418,21,253767.296,281837.135,26556292.117,19.000,36.2,-713.161
1713027154418,60,6884480.965,7645990.718,24485163.442,19.000,36.4,2.900
1713027154418,44,1431909.638,10188566.485,24485163.442,139.000,22.2,602.140
1713027154418,43,538468.710,10274595.061,24485163.442,16.000,39.0,-294.029
1713027154418,42,538468.710,10274595.061,24485163.442,11.000,42.3,-37.726
1713027154418,39,0.000,0.000,-26559000.000,24.000,34.4,-115.362
1713027154418,34,13235.609,379018.245,26556292.117,10.000,43.7,245.864
1713027154418,33,33053.752,377806.115,26556292.117,31.000,33.0,-472.379
1713027154418,21,253767.296,281837.135,26556292.117,17.000,37.8,425.067
1713027154418,16,0.000,0.000,-26559000.000,17.000,37.5,-175.832
1713027154418,14,0.000,0.000,-26559000.000,31.000,32.6,-299.831
1713027154418,13,0.000,0.000,-26559000.000,27.000,34.0,10.869
1713027154418,12,0.000,0.000,-26559000.000,21.000,35.6,486.140
1713027154418,11,0.000,0.000,-26559000.000,16.000,39.0,-66.605
1713027154418,9,0.000,0.000,-26559000.000,14.000,39.4,-265.708
1713027154418,6,0.000,0.000,-26559000.000,13.000,40.5,-233.583
1713027154418,5,0.000,0.000,-26559000.000,17.000,37.5,-6.750
1713027154418,4,0.000,0.000,-26559000.000,27.000,33.9,-532.784
1713027154418,10,0.000,0.000,-26559000.000,31.000,32.7,-384.919
1713027154418,11,0.000,0.000,-26559000.000,40.000,30.7,-440.708
1713027154418,12,0.000,0.000,-26559000.000,61.000,27.3,-252.957
1713027154418,19,263448.682,272809.096,26556292.117,17.000,37.6,-78.023
1713027154418,24,206553.958,318065.203,26556292.117,61.000,27.3,364.479
1713027154418,26,104535.267,364557.799,26556292.117,181.000,19.3,391.015
1713027154418,33,33053.752,377806.115,26556292.117,8.000,45.3,161.149
1713027154418,8,0.000,0.000,-26559000.000,14.000,27.6,212.246
1713027154418,10,0.000,0.000,-26559000.000,14.000,27.0,392.550
1713027154418,27,91748.703,367983.949,26556292.117,6.000,35.1,575.707
1713027154418,32,39642.344,377171.706,26556292.117,11.000,29.0,280.553
1713027154418,4,0.000,0.000,-26559000.000,18.000,25.4,-533.406
1713027154418,10,0.000,0.000,-26559000.000,12.000,28.4,-384.778
1713027154418,11,0.000,0.000,-26559000.000,12.000,28.9,-440.954
1713027154418,12,0.000,0.000,-26559000.000,16.000,26.8,-251.388
1713027154418,19,263448.682,272809.096,26556292.117,12.000,28.8,-77.850
1713027154418,33,33053.752,377806.115,26556292.117,8.000,32.9,160.711
1713027154418,21,253767.296,281837.135,26556292.117,30.000,21.2,426.684
1713027154418,33,33053.752,377806.115,26556292.117,16.000,26.1,-472.209
1713027154418,34,13235.609,379018.245,26556292.117,8.000,32.9,245.630
1713027154418,42,538468.710,10274595.061,24485163.442,6.000,34.9,-37.491
1713027154418,43,538468.710,10274595.061,24485163.442,10.000,29.5,-293.740
1713027154418,21,253767.296,281837.135,26556292.117,7.000,36.3,425.782
1713027154418,33,33053.752,377806.115,26556292.117,8.000,34.3,-474.528
1713027154418,34,13235.609,379018.245,26556292.117,3.000,45.1,245.870
1713027154418,39,0.000,0.000,-26559000.000,8.000,35.3,-115.055
1713027154418,42,538468.710,10274595.061,24485163.442,3.000,43.8,-37.445
1713027154418,43,538468.710,10274595.061,24485163.442,5.000,39.9,-293.820
1713027155418,2,0.000,0.000,-26559000.000,24.000,35.0,-466.448
1713027155418,3,0.000,0.000,-26559000.000,40.000,31.8,-463.441
1713027155418,8,0.000,0.000,-26559000.000,17.000,38.3,212.397
1713027155418,10,0.000,0.000,-26559000.000,17.000,38.2,392.837
1713027155418,21,253767.296,281837.135,26556292.117,31.000,33.5,-307.410
1713027155418,27,91748.703,367983.949,26556292.117,19.000,37.3,575.892
1713027155418,28,85312.524,369529.139,26556292.117,12.000,42.2,-471.804
1713027155418,32,39642.344,377171.706,26556292.117,14.000,40.6,280.778
1713027155418,5,0.000,0.000,-26559000.000,17.000,37.3,338.324
1713027155418,20,258647.382,277365.360,26556292.117,61.000,27.2,-163.124
1713027155418,19,263448.682,272809.096,26556292.117,35.000,31.8,581.971
1713027155418,21,253767.296,281837.135,26556292.117,27.000,33.8,-712.008
1713027155418,4,0.000,0.000,-26559000.000,70.000,26.1,725.711
1713027155418,43,538468.710,10274595.061,24485163.442,16.000,38.5,-293.382
1713027155418,42,538468.710,10274595.061,24485163.442,13.000,40.6,-36.847
1713027155418,39,0.000,0.000,-26559000.000,19.000,36.8,-114.878
1713027155418,34,13235.609,379018.245,26556292.117,9.000,45.0,246.461
1713027155418,33,33053.752,377806.115,26556292.117,53.000,29.1,-472.542
1713027155418,21,253767.296,281837.135,26556292.117,11.000,42.4,425.713
1713027155418,16,0.000,0.000,-26559000.000,14.000,39.5,-175.478
1713027155418,14,0.000,0.000,-26559000.000,31.000,32.9,-299.438
1713027155418,13,0.000,0.000,-26559000.000,53.000,29.2,12.166
1713027155418,12,0.000,0.000,-26559000.000,13.000,40.3,486.327
1713027155418,11,0.000,0.000,-26559000.000,13.000,41.1,-65.817
1713027155418,9,0.000,0.000,-26559000.000,11.000,42.4,-265.232
1713027155418,6,0.000,0.000,-26559000.000,12.000,42.2,-233.258
1713027155418,5,0.000,0.000,-26559000.000,17.000,37.9,-5.089
1713027155418,2,0.000,0.000,-26559000.000,21.000,35.6,0.259
1713027155418,4,0.000,0.000,-26559000.000,17.000,37.8,-532.136
1713027155418,10,0.000,0.000,-26559000.000,46.000,29.5,-386.600
1713027155418,11,0.000,0.000,-26559000.000,70.000,26.9,-440.530
1713027155418,12,0.000,0.000,-26559000.000,46.000,29.7,-252.108
1713027155418,19,263448.682,272809.096,26556292.117,21.000,35.6,-77.661
1713027155418,33,33053.752,377806.115,26556292.117,11.000,42.6,161.636
1713027155418,3,0.000,0.000,-26559000.000,18.000,25.2,-463.978
1713027155418,8,0.000,0.000,-26559000.000,12.000,28.6,213.011
1713027155418,10,0.000,0.000,-26559000.000,10.000,30.8,392.690
1713027155418,27,91748.703,367983.949,26556292.117,5.000,38.2,576.245
1713027155418,28,85312.524,369529.139,26556292.117,16.000,26.3,-472.286
1713027155418,32,39642.344,377171.706,26556292.117,14.000,27.6,280.948
1713027155418,10,0.000,0.000,-26559000.000,12.000,28.5,-384.153
1713027155418,19,263448.682,272809.096,26556292.117,10.000,31.1,-77.035
1713027155418,33,33053.752,377806.115,26556292.117,7.000,35.2,161.805
1713027155418,21,253767.296,281837.135,26556292.117,9.000,31.4,425.359
1713027155418,34,13235.609,379018.245,26556292.117,9.000,30.7,247.965
1713027155418,39,0.000,0.000,-26559000.000,27.000,21.7,-114.660
1713027155418,42,538468.710,10274595.061,24485163.442,8.000,33.2,-36.719
1713027155418,43,538468.710,10274595.061,24485163.442,16.000,25.7,-293.040
1713027155418,21,253767.296,281837.135,26556292.117,3.000,43.0,425.683
1713027155418,33,33053.752,377806.115,26556292.117,10.000,32.0,-471.300
1713027155418,34,13235.609,379018.245,26556292.117,2.000,47.0,246.468
1713027155418,39,0.000,0.000,-26559000.000,5.000,39.8,-114.885
1713027155418,42,538468.710,10274595.061,24485163.442,3.000,43.0,-36.858
1713027155418,43,538468.710,10274595.061,24485163.442,5.000,39.0,-293.648
1713027156418,2,0.000,0.000,-26559000.000,31.000,33.8,-465.553
1713027156418,3,0.000,0.000,-26559000.000,31.000,33.5,-463.070
1713027156418,8,0.000,0.000,-26559000.000,13.000,41.6,213.684
1713027156418,10,0.000,0.000,-26559000.000,11.000,43.5,393.642
1713027156418,21,253767.296,281837.135,26556292.117,31.000,33.6,-307.581
1713027156418,27,91748.703,367983.949,26556292.117,13.000,41.2,577.081
1713027156418,28,85312.524,369529.139,26556292.117,12.000,42.3,-470.972
1713027156418,32,39642.344,377171.706,26556292.117,6.000,49.9,282.066
1713027156418,6,0.000,0.000,-26559000.000,139.000,21.3,-482.451
1713027156418,5,0.000,0.000,-26559000.000,19.000,36.2,339.505
1713027156418,19,263448.682,272809.096,26556292.117,46.000,29.1,582.812
1713027156418,21,253767.296,281837.135,26556292.117,31.000,32.7,-712.382
1713027156418,4,0.000,0.000,-26559000.000,46.000,29.7,726.523
1713027156418,60,6884480.965,7645990.718,24485163.442,21.000,35.9,5.406
1713027156418,43,538468.710,10274595.061,24485163.442,14.000,39.6,-292.409
1713027156418,42,538468.710,10274595.061,24485163.442,12.000,41.7,-36.214
1713027156418,39,0.000,0.000,-26559000.000,17.000,38.2,-114.134
1713027156418,34,13235.609,379018.245,26556292.117,10.000,43.9,247.296
1713027156418,33,33053.752,377806.115,26556292.117,35.000,32.0,-471.841
1713027156418,21,253767.296,281837.135,26556292.117,7.000,47.1,426.597
1713027156418,16,0.000,0.000,-26559000.000,19.000,37.1,-174.328
1713027156418,14,0.000,0.000,-26559000.000,21.000,35.7,-298.494
1713027156418,13,0.000,0.000,-26559000.000,24.000,35.1,11.799
1713027156418,12,0.000,0.000,-26559000.000,16.000,38.5,487.355
1713027156418,11,0.000,0.000,-26559000.000,12.000,41.9,-65.083
1713027156418,9,0.000,0.000,-26559000.000,13.000,41.1,-264.446
1713027156418,6,0.000,0.000,-26559000.000,9.000,44.6,-232.405
1713027156418,5,0.000,0.000,-26559000.000,14.000,39.7,-5.060
1713027156418,2,0.000,0.000,-26559000.000,14.000,39.4,-1.354
1713027156418,4,0.000,0.000,-26559000.000,24.000,34.8,-531.296
1713027156418,10,0.000,0.000,-26559000.000,35.000,32.0,-383.404
1713027156418,12,0.000,0.000,-26559000.000,40.000,30.3,-250.402
1713027156418,19,263448.682,272809.096,26556292.117,17.000,37.9,-76.552
1713027156418,24,206553.958,318065.203,26556292.117,106.000,23.9,366.049
1713027156418,33,33053.752,377806.115,26556292.117,9.000,45.0,162.572
1713027156418,3,0.000,0.000,-26559000.000,16.000,26.5,-462.704
1713027156418,8,0.000,0.000,-26559000.000,8.000,33.1,213.888
1713027156418,10,0.000,0.000,-26559000.000,8.000,33.5,393.798
1713027156418,27,91748.703,367983.949,26556292.117,7.000,34.6,577.097
1713027156418,28,85312.524,369529.139,26556292.117,8.000,32.1,-471.237
1713027156418,32,39642.344,377171.706,26556292.117,6.000,36.5,282.090
1713027156418,4,0.000,0.000,-26559000.000,12.000,29.2,-531.941
1713027156418,19,263448.682,272809.096,26556292.117,10.000,30.8,-76.451
1713027156418,33,33053.752,377806.115,26556292.117,7.000,34.5,162.615
1713027156418,21,253767.296,281837.135,26556292.117,6.000,35.4,426.391
1713027156418,34,13235.609,379018.245,26556292.117,8.000,32.6,247.311
1713027156418,39,0.000,0.000,-26559000.000,11.000,28.5,-115.376
1713027156418,42,538468.710,10274595.061,24485163.442,9.000,30.7,-35.869
1713027156418,43,538468.710,10274595.061,24485163.442,11.000,28.6,-293.727
1713027156418,21,253767.296,281837.135,26556292.117,2.000,48.9,426.646
1713027156418,33,33053.752,377806.115,26556292.117,12.000,30.9,-472.261
1713027156418,34,13235.609,379018.245,26556292.117,2.000,47.0,247.345
1713027156418,39,0.000,0.000,-26559000.000,6.000,38.6,-114.063
1713027156418,42,538468.710,10274595.061,24485163.442,3.000,45.4,-35.989
1713027156418,43,538468.710,10274595.061,24485163.442,7.000,36.9,-292.389
1713027157418,2,0.000,0.000,-26559000.000,31.000,33.0,-465.934
1713027157418,3,0.000,0.000,-26559000.000,27.000,34.2,-462.299
1713027157418,8,0.000,0.000,-26559000.000,13.000,41.7,213.994
1713027157418,10,0.000,0.000,-26559000.000,14.000,40.5,393.940
1713027157418,21,253767.296,281837.135,26556292.117,24.000,35.4,-306.715
1713027157418,27,91748.703,367983.949,26556292.117,14.000,40.0,577.304
1713027157418,28,85312.524,369529.139,26556292.117,11.000,43.3,-470.755
1713027157418,32,39642.344,377171.706,26556292.117,5.000,51.6,282.407
1713027157418,6,0.000,0.000,-26559000.000,35.000,31.2,-482.872
1713027157418,5,0.000,0.000,-26559000.000,14.000,39.9,339.315
1713027157418,20,258647.382,277365.360,26556292.117,61.000,27.3,-162.133
1713027157418,19,263448.682,272809.096,26556292.117,61.000,27.9,583.503
1713027157418,21,253767.296,281837.135,26556292.117,70.000,26.5,-711.681
1713027157418,4,0.000,0.000,-26559000.000,53.000,28.5,728.055
1713027157418,60,6884480.965,7645990.718,24485163.442,14.000,39.9,3.140
1713027157418,43,538468.710,10274595.061,24485163.442,14.000,39.6,-292.022
1713027157418,42,538468.710,10274595.061,24485163.442,16.000,38.9,-35.618
1713027157418,39,0.000,0.000,-26559000.000,17.000,37.7,-113.702
1713027157418,34,13235.609,379018.245,26556292.117,11.000,42.9,247.480
