system_time,#gps,#glonass,maxGPS_Cn0,maxGLONASS_Cn0,isGPSfix
1521985197046,11,0,0.0,-1.0,false
1521985198039,11,0,0.0,-1.0,false
1521985199039,11,0,0.0,-1.0,false
1521985200147,11,0,0.0,-1.0,false
1521985201035,11,0,0.0,-1.0,false
1521985202041,11,0,0.0,-1.0,false
1521985203038,11,0,0.0,-1.0,false
1521985204033,11,0,0.0,-1.0,false
1521985205045,11,0,0.0,-1.0,false
1521985206041,11,0,0.0,-1.0,false
1521985207054,11,0,0.0,-1.0,false
1521985208038,11,0,0.0,-1.0,false
1521985209039,11,0,0.0,-1.0,false
1521985210042,11,0,0.0,-1.0,false
1521985211039,11,0,0.0,-1.0,false
1521985212039,11,0,0.0,-1.0,false
1521985213068,11,0,0.0,-1.0,false
1521985214047,11,0,0.0,-1.0,false
1521985215046,11,0,0.0,-1.0,false
1521985216028,11,0,0.0,-1.0,false
1521985217046,11,0,0.0,-1.0,false
1521985218028,11,0,0.0,-1.0,false
1521985219041,11,0,0.0,-1.0,false
1521985220038,11,0,0.0,-1.0,false
1521985221030,11,0,0.0,-1.0,false
1521985222040,11,0,0.0,-1.0,false
1521985223036,11,0,0.0,-1.0,false
1521985224039,11,0,0.0,-1.0,false
1521985225039,11,0,0.0,-1.0,false
1521985226027,11,0,0.0,-1.0,false
1521985227049,11,0,0.0,-1.0,false
1521985228031,11,0,0.0,-1.0,false
1521985229042,11,0,0.0,-1.0,false
1521985230046,11,0,0.0,-1.0,false
1521985231035,11,0,0.0,-1.0,false
1521985232039,11,0,0.0,-1.0,false
1521985233016,11,0,0.0,-1.0,false
1521985234016,11,0,0.0,-1.0,false
1521985235035,11,0,0.0,-1.0,false
1521985236027,11,0,0.0,-1.0,false
1521985237022,11,0,0.0,-1.0,false
1521985238013,11,0,0.0,-1.0,false
1521985239015,11,0,0.0,-1.0,false
1521985240014,11,0,0.0,-1.0,false
1521985241014,11,0,0.0,-1.0,false
1521985242012,11,0,0.0,-1.0,false
1521985243049,11,0,0.0,-1.0,false
1521985244010,11,0,0.0,-1.0,false
1521985245038,11,0,0.0,-1.0,false
1521985246029,11,0,0.0,-1.0,false
1521985247070,11,0,0.0,-1.0,false
1521985248048,11,0,0.0,-1.0,false
1521985249037,11,0,0.0,-1.0,false
1521985250038,11,0,0.0,-1.0,false
1521985251053,11,0,0.0,-1.0,false
1521985252048,11,0,0.0,-1.0,false
1521985253044,11,0,0.0,-1.0,false
1521985254038,11,0,0.0,-1.0,false
1521985255040,11,0,0.0,-1.0,false
1521985256021,11,0,0.0,-1.0,false
1521985257046,11,0,0.0,-1.0,false
